"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"KIAA1210","OK",0.00203277047881064,2.87303109741306,0.0049721539237653,"KIAA1210",0.00331723505690153
"PGRMC1","OK",0,71.0600212148238,0.136607703037968,"PGRMC1",0
"SLC25A43","OK",3.91187562814097e-18,8.60214843869017,0.0164568168833697,"SLC25A43",9.17320095663981e-18
"SLC25A5","OK",0,85.789076247596,0.164964321815005,"SLC25A5",0
"CXorf56","OK",0.000248634780623804,3.48222291005934,0.00663586585038418,"CXorf56",0.000423595017262832
"UBE2A","OK",2.06038076607036e-05,4.10060233689826,0.00784184674333868,"UBE2A",3.67050375217821e-05
"NKRF","OK",0.000611467963610452,3.23347604287543,0.00615560397142678,"NKRF",0.00102341709766036
"SEPT6","OK",0,49.792232892292,0.0956655491131147,"SEPT6",0
"RPL39","OK",0,325.907802331363,0.62690732932706,"RPL39",0
"UPF3B","OK",1.20023837339509e-19,8.99323983548429,0.0172396984613552,"UPF3B",2.87550693278173e-19
"RNF113A","OK",2.1207430766116e-37,12.7259746992517,0.0243947366759694,"RNF113A",6.03539008570306e-37
"NDUFA1","OK",0,84.8172873860582,0.163095913188193,"NDUFA1",0
"NKAP","OK",5.02901172518772e-24,10.0410669894272,0.0192596319661321,"NKAP",1.26862759752884e-23
"ZBTB33","OK",2.24960591739105e-13,7.23962676357938,0.0138461870720232,"ZBTB33",4.90176061149367e-13
"TMEM255A","OK",7.03762348242044e-42,13.5077528475609,0.025481822781644,"TMEM255A",2.07110726792632e-41
"LAMP2","OK",0,196.374706138826,0.377625754767757,"LAMP2",0
"CUL4B","OK",0,80.8981390296699,0.155471060231088,"CUL4B",0
"MCTS1","OK",0,56.6327665866902,0.108846107172022,"MCTS1",0
"C1GALT1C1","OK",1.32016984528004e-16,8.1887131605373,0.0156950389254661,"C1GALT1C1",3.03172386298548e-16
"GRIA3","OK",2.73087239149028e-291,36.4563255534429,0.0693216253918806,"GRIA3",1.50195002181767e-290
"THOC2","OK",5.14681569297047e-63,16.7144084550314,0.0320991037840118,"THOC2",1.70720668978831e-62
"XIAP","OK",1.60665166734133e-42,13.6160866766602,0.0261343283947461,"XIAP",4.74874084509916e-42
"STAG2","OK",6.68859580098799e-49,14.6504776812748,0.0281300085559941,"STAG2",2.05375497331835e-48
"SH2D1A","OK",0,95.1772690070492,0.182131461833992,"SH2D1A",0
"TENM1","OK",4.94644000626222e-05,3.89320422725038,0.00718115308828325,"TENM1",8.68971053790393e-05
"DCAF12L2","OK",0.0014666101018143,2.97465103382111,0.00547168614745911,"DCAF12L2",0.00241081089254801
"SMARCA1","OK",5.89741414703133e-175,28.1751395025996,0.0541134487113612,"SMARCA1",2.71061672119022e-174
"OCRL","OK",2.80262995674652e-20,9.1516844703786,0.0175090941476479,"OCRL",6.7646357071486e-20
"APLN","OK",5.68095535788426e-289,36.3097284802521,0.0688568341977299,"APLN",3.11562577786838e-288
"XPNPEP2","OK",0.0306769893859058,1.87093580979511,0.0034653578364568,"XPNPEP2",0.0465893953401905
"SASH3","OK",0,44.8769759119899,0.0861082245514517,"SASH3",0
"ZDHHC9","OK",0,107.770472526443,0.207108880403542,"ZDHHC9",0
"UTP14A","OK",5.59731861509679e-18,8.5609447237821,0.0163788066077197,"UTP14A",1.3098692137418e-17
"BCORL1","OK",0.00144014403362989,2.98023342731776,0.0056311809216398,"BCORL1",0.00236792371243802
"ELF4","OK",5.97973077996363e-10,6.08078627876597,0.0116135120489752,"ELF4",1.21552495193358e-09
"AIFM1","OK",3.83753614785908e-06,4.47405294857949,0.00854440086193091,"AIFM1",7.01493481346986e-06
"RAB33A","OK",0,44.2969975487888,0.0849086843095735,"RAB33A",0
"ZNF280C","OK",7.55216357528183e-05,3.78934787851805,0.00720070596832085,"ZNF280C",0.000131636702218763
"SLC25A14","OK",0.00862888845244643,2.3811693322524,0.00452121981578909,"SLC25A14",0.0136090453217598
"RBMX2","OK",2.87508011297599e-11,6.55009211893597,0.0125456095181955,"RBMX2",6.02805434434145e-11
"ENOX2","OK",0.0002779555694997,3.45226030841804,0.00657985335569384,"ENOX2",0.000472398899926467
"FIRRE","OK",0.0275712674726252,1.91775144660084,0.00356369426527268,"FIRRE",0.0420322588553883
"STK26","OK",2.82851992960955e-19,8.89857079918181,0.017014962117791,"STK26",6.74063282081293e-19
"RAP2C","OK",1.43128145555116e-07,5.13227798589647,0.00981386594297735,"RAP2C",2.73206212560565e-07
"RAP2C-AS1","OK",0.00165012039151887,2.93829383061505,0.00557173344819007,"RAP2C-AS1",0.00270611155423713
"MBNL3","OK",1.88028637305049e-06,4.62419428141306,0.00880408453785012,"MBNL3",3.47416055703786e-06
"HS6ST2","OK",2.23934330248353e-104,21.6640695125459,0.0412550100302684,"HS6ST2",8.63996437814171e-104
"GPC4","OK",9.26584032868163e-169,27.6647842927131,0.0530449534064184,"GPC4",4.19987001123447e-168
"GPC3","OK",5.55274525405072e-66,17.1168884490032,0.0321526260976425,"GPC3",1.86368171602666e-65
"CCDC160","OK",2.29328336880415e-18,8.66321141285611,0.0164148018765827,"CCDC160",5.3982536976165e-18
"PHF6","OK",1.69152095378156e-51,15.0513414353596,0.0288860710479746,"PHF6",5.27026911755475e-51
"HPRT1","OK",0,38.540829535568,0.0740603820940503,"HPRT1",0
"MIR503HG","OK",3.13587998330151e-32,11.7600224723855,0.0220082023592298,"MIR503HG",8.57671341787087e-32
"FAM122B","OK",8.02744215152303e-07,4.79763644205777,0.00916628852673276,"FAM122B",1.5014819447261e-06
"FAM122C","OK",0.00480924736854778,2.58925103342663,0.00490773194946074,"FAM122C",0.00769956105002638
"MOSPD1","OK",1.2869903582699e-31,11.6402043790755,0.0223047682529248,"MOSPD1",3.50095823122718e-31
"SMIM10","OK",1.51787753145219e-144,25.573147467704,0.0489740734102889,"SMIM10",6.55018336890669e-144
"RTL8B","OK",5.10030728097846e-39,13.0138957889198,0.024945231240482,"RTL8B",1.47058276509201e-38
"RTL8C","OK",0,39.8185659380562,0.0765189470140637,"RTL8C",0
"RTL8A","OK",1.04203181738876e-224,31.9797708202873,0.0614441186420074,"RTL8A",5.23007845262866e-224
"ZNF449","OK",0.000559403081379301,3.25880988075335,0.00620003774187652,"ZNF449",0.000937832661739054
"SMIM10L2A","OK",0.00815800412767193,2.40176899422525,0.00437867756720143,"SMIM10L2A",0.0128889715458254
"INTS6L","OK",1.48192658049215e-18,8.71282833330533,0.0166141623863293,"INTS6L",3.496531066918e-18
"MMGT1","OK",2.1459617937465e-13,7.24602139053486,0.013876330860752,"MMGT1",4.67794802154928e-13
"SLC9A6","OK",3.69782658007967e-12,6.84979376151915,0.0131006071006907,"SLC9A6",7.89291360635856e-12
"FHL1","OK",0,74.154370262044,0.141779806912878,"FHL1",0
"MAP7D3","OK",1.97300673863624e-238,32.9521101243587,0.0632811650562543,"MAP7D3",1.01080503768425e-237
"HTATSF1","OK",2.7919049569449e-46,14.2346546417559,0.0273189940379577,"HTATSF1",8.42787501134769e-46
"CD40LG","OK",3.88748040155388e-184,28.9148200945749,0.0528855299330648,"CD40LG",1.81257549022507e-183
"ARHGEF6","OK",5.445558266571e-183,28.8234953561322,0.0553383752513435,"ARHGEF6",2.53482440751964e-182
"AL683813.1","OK",1.41579463509023e-25,10.3873334513592,0.0198532895494066,"AL683813.1",3.62594183825282e-25
"RBMX","OK",2.79977245892876e-132,24.4456391736043,0.0469695814952646,"RBMX",1.16820169839031e-131
"ZIC3","OK",1.75318470844962e-06,4.63868267042566,0.00859340952272493,"ZIC3",3.24240764261363e-06
"FGF13","OK",0.00953496122989921,2.34416129465529,0.00431873957108965,"FGF13",0.0149977056325017
"MCF2","OK",1.71835381084366e-06,4.64282900827816,0.00873296910934986,"MCF2",3.1786897223048e-06
"ATP11C","OK",3.1833909387613e-45,14.0634894633464,0.0269698051019825,"ATP11C",9.53995387021963e-45
"SOX3","OK",2.94680704679356e-14,7.5104240486126,0.0134844856857629,"SOX3",6.52871744936965e-14
"LINC00632","OK",0,53.2451334132455,0.101686279421413,"LINC00632",0
"CDR1","OK",4.25194632352944e-07,4.92343317127938,0.00880168367953862,"CDR1",8.01424953494976e-07
"AL078639.1","OK",9.9829909688131e-189,29.2776629259308,0.0558583517410428,"AL078639.1",4.70075229515978e-188
"SPANXB1","OK",0.000120224047872937,3.67222472455458,0.00690998055222652,"SPANXB1",0.000207730144686403
"LDOC1","OK",3.2349848530292e-142,25.3629368550224,0.0486518143846866,"LDOC1",1.3886414885125e-141
"SPANXD","OK",1.37553095904354e-09,5.94580220037856,0.0110078490510133,"SPANXD",2.77173501907839e-09
"SLITRK4","OK",4.07471396882345e-90,20.0950731952188,0.0382788344099537,"SLITRK4",1.50003271941235e-89
"SLITRK2","OK",0,104.672688123593,0.200173940762327,"SLITRK2",0
"FMR1","OK",4.21539503460886e-07,4.92512162053377,0.00942352891263828,"FMR1",7.94595028734302e-07
"AFF2","OK",8.13687568272957e-48,14.4797290018887,0.0274938990546374,"AFF2",2.48242663348925e-47
"IDS","OK",0,56.0439598485826,0.107728899658131,"IDS",0
"LINC00893","OK",0.00019766104317526,3.54318712547079,0.00673237931341064,"LINC00893",0.000338352750714812
"TMEM185A","OK",0.000227943090691976,3.50542076156311,0.00668621223501641,"TMEM185A",0.000389131970469486
"MAMLD1","OK",0.000193550081586382,3.54872565359543,0.00671537523069445,"MAMLD1",0.000331428217151247
"MTM1","OK",0.00017204372758035,3.57962513107728,0.006824961925679,"MTM1",0.000295263443684232
"MTMR1","OK",0.000427443733796495,3.33438335765864,0.00634384357576395,"MTMR1",0.000720100705391956
"CD99L2","OK",1.04006514841982e-136,24.8587421055066,0.0476974155157644,"CD99L2",4.40159203006549e-136
"HMGB3","OK",0,172.925975175143,0.332312498406377,"HMGB3",0
"VMA21","OK",1.31492785241026e-83,19.3368649089615,0.0371331646419082,"VMA21",4.73892928908394e-83
"PRRG3","OK",2.25559223672291e-10,6.23522873225487,0.011576538105762,"PRRG3",4.62607468826995e-10
"GABRE","OK",5.35867309676516e-254,34.021496264291,0.0650941930315418,"GABRE",2.79765356414794e-253
"MAGEA3","OK",1.49550535745351e-12,6.97814584934418,0.0126903448720191,"MAGEA3",3.21251986023293e-12
"CSAG1","OK",0,49.8511095430511,0.0933899333732606,"CSAG1",0
"MAGEA12","OK",2.42617346090694e-59,16.2023662272291,0.0292422148583714,"MAGEA12",7.88678466025539e-59
"MAGEA6","OK",1.90930282537825e-46,14.2611947288476,0.0265056053092847,"MAGEA6",5.76910657114411e-46
"CETN2","OK",6.7850143725872e-255,34.082133484389,0.065462290574081,"CETN2",3.55040631669988e-254
"NSDHL","OK",1.30474536331952e-29,11.2394683626222,0.0215387394718525,"NSDHL",3.48014937860653e-29
"ZNF185","OK",2.03814890794779e-11,6.60127747390527,0.0125963798850634,"ZNF185",4.28363056564095e-11
"PNMA3","OK",0.0159702410119769,2.14515467665841,0.00400333572039778,"PNMA3",0.0247507313666927
"PNMA6A","OK",1.87824105751959e-16,8.14616476413395,0.0154446880883864,"PNMA6A",4.30273053674806e-16
"ZNF275","OK",2.29592170812203e-15,7.83761500257806,0.0150069028388096,"ZNF275",5.17259586833428e-15
"ZFP92","OK",4.97421019306078e-15,7.73991384550956,0.0145381921022681,"ZFP92",1.11468654095208e-14
"HAUS7","OK",6.08387529334658e-87,19.7289474043641,0.0378375283324891,"HAUS7",2.21796587567391e-86
"BGN","OK",0,248.918132891605,0.478389161627023,"BGN",0
"CCNQ","OK",2.06476325510841e-53,15.340038082185,0.029428845607877,"CCNQ",6.50392684432173e-53
"DUSP9","OK",0.0246898275186186,1.9652988810004,0.00362970569820562,"DUSP9",0.0377766051010259
"PNCK","OK",2.49648083665244e-17,8.38686067232238,0.0155308849292744,"PNCK",5.79058580736738e-17
"SLC6A8","OK",0,64.3718837636692,0.123536858969855,"SLC6A8",0
"BCAP31","OK",2.78635980214347e-310,37.635861679333,0.0723446437095026,"BCAP31",1.57226293200869e-309
"ABCD1","OK",3.29299926693939e-06,4.50664725323896,0.00860063785336722,"ABCD1",6.03397350410543e-06
"PLXNB3","OK",0.000138084693991843,3.63668493300698,0.00639585195276353,"PLXNB3",0.000237905864440082
"SRPK3","OK",1.45237085601112e-23,9.9359226763868,0.0188668745418975,"SRPK3",3.6429953026785e-23
"IDH3G","OK",6.23730618411447e-35,12.274116474467,0.023559377966142,"IDH3G",1.74395496036372e-34
"SSR4","OK",0,57.3736315041132,0.110312546653235,"SSR4",0
"PDZD4","OK",1.52718510575374e-17,8.44446654506404,0.016125936821864,"PDZD4",3.55080045896402e-17
"L1CAM","OK",0,82.238913428118,0.15773059733798,"L1CAM",0
"AVPR2","OK",1.1345067725178e-180,28.6378851902923,0.0539402562407406,"AVPR2",5.26442888587698e-180
"ARHGAP4","OK",0,89.5918797362762,0.172081318684556,"ARHGAP4",0
"NAA10","OK",0,39.0571129816404,0.0750587922834318,"NAA10",0
"RENBP","OK",4.45652954964348e-146,25.7105311854352,0.0491699484920852,"RENBP",1.9290964078364e-145
"HCFC1","OK",1.96356701540757e-12,6.93977914518652,0.0132946742884114,"HCFC1",4.20900333279728e-12
"IRAK1","OK",2.00213893330065e-209,30.86086821856,0.0592933818611728,"IRAK1",9.80301358834036e-209
"MECP2","OK",2.7502504257131e-69,17.5544418724353,0.0337067573921092,"MECP2",9.37048016092516e-69
"TKTL1","OK",3.33537613946373e-13,7.18601949655325,0.0128813389705199,"TKTL1",7.24941717438326e-13
"FLNA","OK",0,109.586149061675,0.21055311924088,"FLNA",0
"EMD","OK",2.61839467737981e-29,11.1778072952498,0.0214496332394024,"EMD",6.9626813206072e-29
"RPL10","OK",0,238.539781670906,0.458833145182999,"RPL10",0
"AC245140.2","OK",8.16839159222043e-05,3.7698161723181,0.00713457964754661,"AC245140.2",0.000142122232673092
"DNASE1L1","OK",9.0889289940856e-23,9.75149099057933,0.018658765783519,"DNASE1L1",2.25910210260252e-22
"TAZ","OK",1.02424505406731e-08,5.60785544070105,0.0107275306154371,"TAZ",2.01617499670602e-08
"AC244090.1","OK",1.86865046431101e-06,4.6254809855733,0.00883644149962265,"AC244090.1",3.45342060293447e-06
"ATP6AP1","OK",0,46.3832753222332,0.089158424269758,"ATP6AP1",0
"GDI1","OK",0,63.1331632763032,0.121353364135013,"GDI1",0
"FAM50A","OK",1.93156045123798e-209,30.8620298721555,0.0593061459126107,"FAM50A",9.45927972292688e-209
"PLXNA3","OK",5.77878978861422e-169,27.6818233189697,0.0530984747103178,"PLXNA3",2.62073003619665e-168
"LAGE3","OK",2.12095227542046e-273,35.3092051026999,0.0678530211888368,"LAGE3",1.14086050051746e-272
"UBL4A","OK",3.53733963768919e-48,14.5368775791334,0.0278883971154739,"UBL4A",1.08180275306472e-47
"SLC10A3","OK",0.0120643688824774,2.25507314823174,0.00428271974582747,"SLC10A3",0.0188375445736062
"FAM3A","OK",8.73083269685849e-07,4.78077967191792,0.00914348600753041,"FAM3A",1.6302642340693e-06
"G6PD","OK",5.45991769508313e-18,8.56380934302137,0.0164090620732272,"G6PD",1.27795232075648e-17
"GAB3","OK",3.19359032430262e-113,22.5828646748264,0.0432238028731962,"GAB3",1.26807872895986e-112
"DKC1","OK",0,67.2428368252049,0.129231724579068,"DKC1",0
"MPP1","OK",0,48.203241794413,0.0925541749307273,"MPP1",0
"F8","OK",0,144.189137629873,0.276487787936704,"F8",0
"F8A1","OK",1.51269922536427e-16,8.17231003501374,0.01565720523439,"F8A1",3.47133072419262e-16
"FUNDC2","OK",2.49749885290087e-64,16.8938329189482,0.0324416974200123,"FUNDC2",8.32697831828297e-64
"VBP1","OK",0,57.06412027583,0.109684588013049,"VBP1",0
"RAB39B","OK",1.28146602055853e-95,20.7145112896001,0.0396327616208816,"RAB39B",4.79736113384794e-95
"CLIC2","OK",2.81132695538865e-246,33.4954038691774,0.0642561015674985,"CLIC2",1.45477945468131e-245
"SPRY3","OK",2.7918487780786e-06,4.54156948681989,0.00847100340125948,"SPRY3",5.13022820589408e-06
"VAMP7","OK",3.87448017973312e-12,6.84311461393625,0.0131046464743079,"VAMP7",8.26507679505357e-12
"IL9R","OK",0.00103445447576698,3.08015787631342,0.00546952990832575,"IL9R",0.00171317079606982
"AC004908.1","OK",6.91945631194943e-204,30.445264880018,0.0435685805466746,"AC004908.1",3.34956435181481e-203
"FBXO25","OK",4.45783892512758e-10,6.12770305716032,0.0117278555395691,"FBXO25",9.08949101656413e-10
"AC083964.1","OK",0.0117071397889513,2.26660641966795,0.00415192671935791,"AC083964.1",0.0183013002679426
"TDRP","OK",2.28725462697797e-241,33.1564344363087,0.0634840906574644,"TDRP",1.17682261946533e-240
"ERICH1","OK",2.08801312556018e-123,23.5966067071758,0.045320568232277,"ERICH1",8.52729404453498e-123
"DLGAP2","OK",8.2813426940681e-12,6.7335024650549,0.0126546990234796,"DLGAP2",1.75381888713393e-11
"CLN8","OK",0,61.3491257094194,0.117898300169238,"CLN8",0
"AC100810.1","OK",4.13287375478616e-39,13.0299539959665,0.024975791348448,"AC100810.1",1.19245897279235e-38
"ARHGEF10","OK",1.15037300585651e-226,32.1202351517889,0.0615756460048126,"ARHGEF10",5.79346693019364e-226
"AC019257.1","OK",0.00352836813898035,2.69415489079554,0.00454250017174205,"AC019257.1",0.00568499407511753
"KBTBD11","OK",4.81329023447592e-313,37.8043831095197,0.0723321619773013,"KBTBD11",2.72821663256678e-312
"MYOM2","OK",0.00182791886781934,2.90642564505864,0.00550353583194559,"MYOM2",0.00299010467793201
"AC246817.2","OK",0.0182904821709818,2.09041023424877,0.00378513799602828,"AC246817.2",0.0282389987505677
"CSMD1","OK",3.16724809243634e-70,17.6767491120632,0.0307679254420914,"CSMD1",1.08234348451668e-69
"AC016065.1","OK",0.0210513788261953,2.0325030269955,0.00383703394491909,"AC016065.1",0.0323490248547875
"MCPH1","OK",8.29722440542616e-11,6.38994586887968,0.0122303352997099,"MCPH1",1.72018291136019e-10
"ANGPT2","OK",0,169.138103626846,0.324628931562798,"ANGPT2",0
"AGPAT5","OK",2.20531952859166e-290,36.3990266526619,0.0698897567773619,"AGPAT5",1.21157986132697e-289
"DEFB1","OK",2.08315803359465e-14,7.55569422054139,0.014010105938808,"DEFB1",4.62707802209965e-14
"PRAG1","OK",1.60782215994858e-21,9.45547311672894,0.0181058382006578,"PRAG1",3.94382691355235e-21
"CLDN23","OK",5.01268495415076e-09,5.73029910279353,0.0107698110312009,"CLDN23",9.9480148771218e-09
"MFHAS1","OK",3.07066580117293e-84,19.4117387400918,0.0372229957316825,"MFHAS1",1.10918891063865e-83
"ERI1","OK",2.44535696551108e-19,8.91471525441542,0.0170707181711083,"ERI1",5.83524260841354e-19
"PPP1R3B","OK",7.55359649640767e-121,23.34607370423,0.0447534603114088,"PPP1R3B",3.06595737984624e-120
"TNKS","OK",1.1916384757228e-192,29.5842420528166,0.0567968042324261,"TNKS",5.66404665643389e-192
"AC034111.1","OK",0.0305398790898535,1.8729176451525,0.00347864510783126,"AC034111.1",0.0463895499782359
"MSRA","OK",7.51798033994913e-39,12.9842213186696,0.0248779469861692,"MSRA",2.1644570239721e-38
"SOX7","OK",0,89.5892293728111,0.170583501019198,"SOX7",0
"PINX1.1","OK",2.04009792073994e-07,5.06517768811477,0.0096786672003447,"PINX1.1",3.87540192856816e-07
"MTMR9","OK",3.28839689393023e-76,18.4374523150363,0.0353833002642532,"MTMR9",1.15441966724799e-75
"AF131216.1","OK",0.000375353219234353,3.37035778592631,0.00618701786287334,"AF131216.1",0.000633828180077785
"FAM167A-AS1","OK",0.0055842900096385,2.53737953022787,0.00454146203598897,"FAM167A-AS1",0.00890363805319426
"FAM167A","OK",1.30131557380151e-188,29.2686181218371,0.0559434288845414,"FAM167A",6.12644011080329e-188
"BLK","OK",0,53.5103250217226,0.0967130085199675,"BLK",0
"AC022239.1","OK",0.000586721621529864,3.24525783275901,0.00530744198700191,"AC022239.1",0.000982520940226
"GATA4","OK",1.32123573514929e-05,4.20227388503791,0.0078961167939369,"GATA4",2.36830237094104e-05
"NEIL2","OK",2.83686591776309e-07,5.00200432146866,0.009558737710087,"NEIL2",5.37114416909311e-07
"FDFT1","OK",0,45.0508196520471,0.08657587661838,"FDFT1",0
"CTSB","OK",0,277.457620928018,0.533040386484533,"CTSB",0
"FAM86B1","OK",4.68628303326123e-33,11.9194496054188,0.0221678295952321,"FAM86B1",1.2895463988688e-32
"AC145124.1","OK",1.61148981425092e-05,4.15711061323142,0.00788330174663633,"AC145124.1",2.88120387700446e-05
"AC087203.3","OK",0.00276291722330473,2.77466647690287,0.00503019146349031,"AC087203.3",0.00447715777071474
"LONRF1","OK",9.90327484383647e-34,12.0482690884039,0.0230853051470599,"LONRF1",2.74249555827007e-33
"TRMT9B","OK",0.00581975320874931,2.52288921367252,0.00446581624736192,"TRMT9B",0.0092679238930841
"DLC1","OK",0,154.201622691263,0.296372758623927,"DLC1",0
"AC019270.1","OK",6.10648467046461e-16,8.00228662013576,0.0149805250537962,"AC019270.1",1.38804267836352e-15
"TUSC3","OK",0,40.5893517478638,0.0779687245094311,"TUSC3",0
"MSR1","OK",0,224.225850131672,0.430923774478817,"MSR1",0
"FGF20","OK",2.60271043668531e-29,11.1783405768084,0.0209971089416408,"FGF20",6.92243529250711e-29
"MICU3","OK",6.28358190042238e-53,15.2676227261048,0.0292804378553914,"MICU3",1.97387793347515e-52
"ZDHHC2","OK",7.93981982614083e-272,35.2065414126804,0.0676145350578252,"ZDHHC2",4.26264320634091e-271
"CNOT7","OK",1.41136340172096e-30,11.4341545751375,0.0219372278807469,"CNOT7",3.80113536743013e-30
"VPS37A","OK",3.69822033091687e-17,8.34052023116738,0.0159889928679099,"VPS37A",8.55283435738055e-17
"MTMR7","OK",2.74741569444218e-29,11.1735370291031,0.0211570313797463,"MTMR7",7.30422529206935e-29
"SLC7A2","OK",0,114.126529523634,0.218385470790098,"SLC7A2",0
"PDGFRL","OK",0,168.434825970542,0.322299612771079,"PDGFRL",0
"MTUS1","OK",0,197.872607156471,0.380221889779472,"MTUS1",0
"FGL1","OK",0.000370236661376744,3.37413764347685,0.00579245056152842,"FGL1",0.0006254396680291
"AC087273.2","OK",1.08696306592918e-15,7.93099749009644,0.0137939421367906,"AC087273.2",2.46141326384071e-15
"PCM1","OK",2.94871996709275e-199,30.0934781686161,0.0578195409218834,"PCM1",1.41545297068253e-198
"ASAH1","OK",0,170.829524478443,0.328447778241295,"ASAH1",0
"NAT1","OK",0.0067291915229261,2.47140360182252,0.00467122781044078,"NAT1",0.0106858187820119
"PSD3","OK",0,64.9227611170993,0.124662515305328,"PSD3",0
"AC100800.1","OK",0.0180055243347368,2.09680265282347,0.00363089322932008,"AC100800.1",0.0278109716515335
"AC100849.1","OK",1.06808788287789e-14,7.64215392652171,0.014253958071215,"AC100849.1",2.38249762617876e-14
"SH2D4A","OK",4.01091751228214e-12,6.83815719260858,0.0130490094922755,"SH2D4A",8.55250713261008e-12
"CSGALNACT1","OK",0,67.8388817502927,0.13029895604492,"CSGALNACT1",0
"INTS10","OK",3.5915163170245e-30,11.3527936786087,0.0217682268623763,"INTS10",9.63368737755874e-30
"LPL","OK",0,58.7306451032471,0.111513148673951,"LPL",0
"ATP6V1B2","OK",0,112.179509256818,0.215586215170472,"ATP6V1B2",0
"LZTS1","OK",0,56.4633512357151,0.108335257809985,"LZTS1",0
"GFRA2","OK",2.57701295496979e-212,31.0755536043566,0.058444869864381,"GFRA2",1.26719056853235e-211
"DOK2","OK",0,89.6510476432971,0.171815734136399,"DOK2",0
"NPM2","OK",9.6888955436118e-08,5.20520945694028,0.00989854369479164,"NPM2",1.85858676615129e-07
"DMTN","OK",1.12659633226318e-05,4.23819974166271,0.00805192379648312,"DMTN",2.02604074993048e-05
"FAM160B2","OK",4.08389653616001e-19,8.85770580117227,0.0169619107406806,"FAM160B2",9.71211398155007e-19
"NUDT18","OK",1.73082241537472e-07,5.09640481825614,0.00972239103348873,"NUDT18",3.29509892763861e-07
"HR","OK",6.98713919563485e-146,25.6930606875961,0.0487400288138219,"HR",3.02348206978836e-145
"REEP4","OK",2.86913318634792e-68,17.4207867412619,0.0334077640586354,"REEP4",9.73735978121526e-68
"LGI3","OK",0,208.153785483675,0.399393993894343,"LGI3",0
"SFTPC","OK",1.35646226254417e-97,20.9324325553491,0.0395168205501321,"SFTPC",5.10694365790716e-97
"BMP1","OK",5.53262201062681e-248,33.6123705009119,0.0645267143917602,"BMP1",2.87004055155092e-247
"PHYHIP","OK",0.00114955853827675,3.04859826494064,0.00557820812989646,"PHYHIP",0.00189868111629668
"POLR3D","OK",7.53314448796149e-07,4.81035443911356,0.00919431522474256,"POLR3D",1.41049205143038e-06
"PIWIL2","OK",1.61601370278062e-05,4.15646989320095,0.00769601846472134,"PIWIL2",2.8888823682474e-05
"SLC39A14","OK",3.16202013338398e-322,38.3591628303621,0.0735177142299346,"SLC39A14",1.81322092023737e-321
"PPP3CC","OK",1.87220636280651e-61,16.4987701475168,0.0316517230916441,"PPP3CC",6.16068323510455e-61
"AC037459.2","OK",8.40147969222525e-05,3.76278805937962,0.00710431909096231,"AC037459.2",0.000146056760550541
"SORBS3","OK",0,39.0503102948134,0.0750289652293769,"SORBS3",0
"PDLIM2","OK",0,74.2924408624819,0.142825674272184,"PDLIM2",0
"C8orf58","OK",8.43985838943462e-08,5.23077904529042,0.00997396052340353,"C8orf58",1.62170354142468e-07
"CCAR2","OK",0.0285560072846513,1.90245256514511,0.0036089582725864,"CCAR2",0.0434756414361513
"AC037459.3","OK",0.000341867101312746,3.39601977245076,0.006393341488513,"AC037459.3",0.00057883402671385
"BIN3","OK",6.3464918531957e-06,4.36533197886341,0.00833883076700283,"BIN3",1.15119223986507e-05
"EGR3","OK",0,150.333358770807,0.288824576683832,"EGR3",0
"PEBP4","OK",6.18296751746239e-06,4.37103432286982,0.00823229007077578,"PEBP4",1.12217654986432e-05
"RHOBTB2","OK",1.00270761183986e-05,4.26428702329392,0.00812131821592552,"RHOBTB2",1.80581938154012e-05
"TNFRSF10B","OK",9.89793773220374e-133,24.4880667175821,0.0470293456546316,"TNFRSF10B",4.13949590970512e-132
"AC107959.4","OK",0.00627631767266569,2.49621539538859,0.00447904493102352,"AC107959.4",0.00998112701938242
"TNFRSF10C","OK",2.54630907201001e-08,5.44804602685233,0.00953771516982996,"TNFRSF10C",4.9611398677502e-08
"TNFRSF10D","OK",0,100.9235840168,0.193721470531736,"TNFRSF10D",0
"TNFRSF10A","OK",1.58585380265656e-109,22.2035781797149,0.0424921992877278,"TNFRSF10A",6.23215325066436e-109
"CHMP7","OK",6.97966515293203e-05,3.8088877575084,0.00726407367487504,"CHMP7",0.000121826355408078
"R3HCC1","OK",1.53424226752352e-09,5.92789185986631,0.0113479655805273,"R3HCC1",3.08734716551157e-09
"LOXL2","OK",0,147.431532349857,0.283326144786999,"LOXL2",0
"ENTPD4","OK",1.2225706761849e-09,5.96508005186864,0.0114169792035982,"ENTPD4",2.4654865560378e-09
"SLC25A37","OK",0,151.137338228041,0.289373830269284,"SLC25A37",0
"NKX3-1","OK",4.90554977978783e-07,4.89538992772969,0.0093094514423741,"NKX3-1",9.2289362404338e-07
"NKX2-6","OK",0.000364460045799189,3.37846387359943,0.00601016744144836,"NKX2-6",0.000615887631698469
"STC1","OK",0,140.235251625175,0.268094273178503,"STC1",0
"ADAM28","OK",0,95.0869165330519,0.182361787771151,"ADAM28",0
"AC120193.1","OK",4.349083975055e-06,4.44723743161713,0.00794820260730036,"AC120193.1",7.94196991054382e-06
"ADAMDEC1","OK",4.11427144049103e-14,7.46661281489011,0.0137542659828926,"ADAMDEC1",9.09447741199832e-14
"AF106564.1","OK",2.86957601388349e-05,4.0232868709194,0.00738355982313053,"AF106564.1",5.08474748723707e-05
